configuration,period_ms,lines,seed,epochs,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,admission_infeasible,scheduler,early_exit,temperature_compensation
Static-V,300,4,404,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6883649499997686,0.6883649499997686,0.6884000000000013,16000,0.688362452183906,4000,4000,0.4948855005985574,4000,0.4948855005985574,0.6317481685495717,0.3682518314504283,0.066,0.0,52.86153022588858,0.0,58.37671210843971,299.98000000000013,nan,nan,nan,
Static-V,300,4,505,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6883999999997684,0.6883999999997684,0.6884000000000013,16000,0.6883999999999985,4000,4000,0.4948855005985575,4000,0.4948855005985575,0.6317481685495717,0.3682518314504283,0.066,0.0,52.862290276322526,0.0,58.138330905797964,299.98000000000013,nan,nan,nan,
Static-V,300,4,606,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6883999999997684,0.6883999999997684,0.6884000000000013,16000,0.6883999999999975,4000,4000,0.494885500598558,4000,0.494885500598558,0.6317481685495717,0.3682518314504283,0.066,0.0,52.862290276322526,0.0,58.138330905797964,299.98000000000013,nan,nan,nan,
Static-V,300,4,707,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6883999999997684,0.6883999999997684,0.6884000000000013,16000,0.6883999999999982,4000,4000,0.4948855005985578,4000,0.4948855005985578,0.6317481685495717,0.3682518314504283,0.066,0.0,52.862290276322526,0.0,58.138330905797964,299.98000000000013,nan,nan,nan,
Static-V,300,4,808,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6883999999997684,0.6883999999997684,0.6884000000000013,16000,0.6883999999999996,4000,4000,0.4948855005985572,4000,0.4948855005985572,0.6317481685495717,0.3682518314504283,0.066,0.0,52.862290276322526,0.0,58.138330905797964,299.98000000000013,nan,nan,nan,
Static-V,300,4,909,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6883298999997687,0.6883298999997687,0.6884000000000013,16000,0.6883297636114053,4000,4000,0.4948818962200329,4000,0.4948818962200329,0.6317184950838074,0.3682815049161926,0.066,0.0,52.86077457629332,0.0,58.392238652575024,299.98000000000013,nan,nan,nan,
Static-V,300,4,1010,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6883999999997684,0.6883999999997684,0.6884000000000013,16000,0.688399999999998,4000,4000,0.4948855005985574,4000,0.4948855005985574,0.6317481685495717,0.3682518314504283,0.066,0.0,52.862290276322526,0.0,58.138330905797964,299.98000000000013,nan,nan,nan,
Static-V,300,6,101,1000,24000,0.0,198.0,0.0,0,23802,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6818300478948159,0.6762049499996837,0.6884000000000013,23802,0.6815335950156497,6000,6000,0.492664226743926,5996,0.4939014544953475,0.6300474736986627,0.3699525263013373,0.0653333333333333,0.0012372277514214,59.27308247265594,0.0,59.88990338961125,299.9988,nan,nan,nan,
Static-V,300,6,202,1000,24000,0.0,164.0,0.0,0,23836,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6815888571904819,0.6769313333330136,0.6884000000000013,23836,0.6824181199520014,6000,6000,0.4926199756386165,6000,0.493164274178242,0.6321312584876759,0.367868741512324,0.0646666666666666,0.0005442985396254,59.2837334716776,0.0,59.92062106964262,299.99990000000014,nan,nan,nan,
Static-V,300,6,303,1000,24000,0.0,143.0,0.0,0,23857,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6814686549017988,0.6774082374996755,0.6884000000000013,23857,0.6824834114852215,6000,6000,0.4950859361166256,6000,0.4958523994868447,0.6330296432702655,0.3669703567297345,0.0625,0.000766463370219,59.3341401289388,0.0,59.924012066895465,299.9982000000001,nan,nan,nan,
Static-V,300,6,404,1000,24000,0.0,174.0,0.0,0,23826,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6817697557287178,0.6768269249996846,0.6884000000000013,23826,0.6824479909439821,6000,6000,0.4929057102875592,5996,0.4936743949025325,0.6313736234705905,0.3686263765294095,0.0653333333333333,0.0007686846149733,59.281598442456776,0.0,59.89130944011463,299.9982000000001,nan,nan,nan,
Static-V,300,6,505,1000,24000,0.0,180.0,0.0,0,23820,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6817680268678586,0.6766547666663497,0.6884000000000013,23820,0.6824029058911779,6000,6000,0.4943134718696126,5992,0.4956203601219651,0.6330843811981998,0.3669156188018002,0.0633333333333333,0.0013068882523524,59.280955803563096,0.0,59.91799582089834,299.99990000000014,nan,nan,nan,
Static-V,300,6,606,1000,24000,0.0,175.0,0.0,0,23825,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6815952528853015,0.6766252874996795,0.6884000000000013,23825,0.6823758920946628,6000,6000,0.4927994152012867,5988,0.4941712335409788,0.6330205626402329,0.3669794373597671,0.0666666666666666,0.001371818339692,59.284363498083344,0.0,59.93674403461903,299.99990000000014,nan,nan,nan,
Static-V,300,6,707,1000,24000,0.0,135.0,0.0,0,23865,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6814389608209639,0.6776058666663459,0.6884000000000013,23865,0.682996029877614,6000,6000,0.4935963917406853,5988,0.4950546060190908,0.6327080296096128,0.3672919703903872,0.0626666666666666,0.0014582142784054,59.30235784795157,0.0,59.89872682182808,299.99990000000014,nan,nan,nan,
Static-V,300,6,808,1000,24000,0.0,204.0,0.0,0,23796,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6817848041684447,0.6759896333330129,0.6884000000000013,23796,0.6820222358495275,6000,6000,0.491570655908275,5980,0.4940258479266312,0.6283330686075531,0.3716669313924469,0.0666666666666666,0.0024551920183562,59.290589916089935,0.0,59.91591993031218,299.9978000000001,nan,nan,nan,
Static-V,300,6,909,1000,24000,0.0,167.0,0.0,0,23833,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6818260646998822,0.6770816916663455,0.6884000000000013,23833,0.6822448938757605,6000,6000,0.4916333937984016,5992,0.493397754678296,0.6302274927242998,0.3697725072757002,0.064,0.0017643608798943,59.36495582444128,0.0,59.94497196946677,299.99990000000014,nan,nan,nan,
Static-V,300,6,1010,1000,24000,0.0,167.0,0.0,0,23833,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6817839550200302,0.6770398749996824,0.6884000000000013,23833,0.6823078489248834,6000,6000,0.4933916368123787,5996,0.4946701572864567,0.6293476057758083,0.3706523942241917,0.0631666666666666,0.001278520474078,59.31894607782305,0.0,59.90356995937485,299.9982000000001,nan,nan,nan,
Static-V,300,8,101,1000,32000,0.0,721.0,0.0,0,31279,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6571957031872464,0.6423882624998087,0.6884000000000013,31279,0.662430934751125,8000,8000,0.491931892030243,7992,0.4951058106618,0.6444081157423424,0.3555918842576576,0.07,0.0031739186315569,59.55307336598627,0.0,59.86579411369649,299.9990000000001,nan,nan,nan,
Static-V,300,8,202,1000,32000,0.0,648.0,0.0,0,31352,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6569072180401214,0.6436048468748089,0.6884000000000013,31352,0.6628399630973066,8000,8000,0.4891913512154639,8000,0.490997594245591,0.6430324672637793,0.3569675327362207,0.073,0.001806243030127,59.55328573198375,0.0,59.87589482948511,299.9981,nan,nan,nan,
Static-V,300,8,303,1000,32000,0.0,661.0,0.0,0,31339,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6571609432334699,0.6435864624998034,0.6884000000000013,31339,0.6633769588457187,8000,8000,0.4867681826419814,8000,0.4896086967905704,0.6359338015064394,0.3640661984935606,0.08,0.0028405141485889,59.55187483274422,0.0,59.8725278565628,299.9981,nan,nan,nan,
Static-V,300,8,404,1000,32000,0.0,666.0,0.0,0,31334,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6570194932020724,0.6433452749998042,0.6884000000000013,31334,0.6629300965887047,8000,8000,0.4861155069364766,7992,0.4902477595451394,0.6325221772064756,0.3674778227935243,0.077,0.0041322526086627,59.553677415751466,0.0,59.873101481482536,299.99830000000003,nan,nan,nan,
Static-V,300,8,505,1000,32000,0.0,625.0,0.0,0,31375,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6570008414340641,0.6441687937498051,0.6884000000000013,31375,0.6637356843014295,8000,8000,0.4879329585698913,7992,0.4908294880994687,0.6426484637675856,0.3573515362324144,0.076,0.0028965295295774,59.55405078211805,0.0,59.87912960607074,299.9985,nan,nan,nan,
Static-V,300,8,606,1000,32000,0.0,648.0,0.0,0,31352,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6568336055114137,0.6435327249998075,0.6884000000000013,31352,0.6631765891959143,8000,8000,0.4882728182134027,7984,0.4919012058084261,0.6395325180383762,0.3604674819616238,0.074,0.0036283875950234,59.553395357275214,0.0,59.8658246439758,299.9981,nan,nan,nan,
Static-V,300,8,707,1000,32000,0.0,600.0,0.0,0,31400,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6569431847131803,0.6446254999998081,0.6884000000000013,31400,0.664302722428198,8000,8000,0.4880599388185049,7976,0.4918016612367331,0.6351022180833232,0.3648977819166767,0.075,0.0037417224182281,59.54663159705123,0.0,59.87478497716982,299.9990000000001,nan,nan,nan,
Static-V,300,8,808,1000,32000,0.0,551.0,0.0,0,31449,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6567606791946934,0.6454520812498098,0.6884000000000013,31449,0.6646574237008758,8000,8000,0.4926315143341964,7992,0.4955425761587688,0.6413481220116862,0.3586518779883137,0.069,0.0029110618245724,59.54410602543507,0.0,59.8644955486438,299.9978,nan,nan,nan,
Static-V,300,8,909,1000,32000,0.0,614.0,0.0,0,31386,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6569959058176833,0.6443897968748065,0.6884000000000013,31386,0.6637329026621813,8000,8000,0.4872286680016183,7984,0.4911616900580317,0.6425739452463561,0.3574260547536438,0.07,0.0039330220564133,59.55455158932635,0.0,59.88566715333234,299.99819999999994,nan,nan,nan,
Static-V,300,8,1010,1000,32000,0.0,568.0,0.0,0,31432,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6567738101296112,0.6451160749998106,0.6884000000000013,31432,0.6639723309169401,8000,8000,0.4906171935924634,8000,0.4925100009305729,0.6448051941093884,0.3551948058906116,0.074,0.0018928073381095,59.54838900658183,0.0,59.8641926913776,299.9987,nan,nan,nan,
Static-V,300,10,101,1000,40000,0.0,1400.0,0.0,0,38600,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6303728497406571,0.6083097999997341,0.6884000000000013,38600,0.6354210124401389,10000,10000,0.4778662746547864,9880,0.4881666411740618,0.6285543969440947,0.3714456030559053,0.082,0.0103003665192754,59.63348006162427,0.0,59.97184769548328,299.99949999999995,nan,nan,nan,
Static-V,300,10,202,1000,40000,0.0,1320.0,0.0,0,38680,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6301480868663194,0.6093531999997309,0.6884000000000013,38680,0.6350813335277465,10000,10000,0.4794110628145466,9900,0.4880633847788226,0.6389906331584,0.3610093668416,0.082,0.008652321964276,59.64692278484085,0.0,59.97451681371607,299.99910000000034,nan,nan,nan,
Static-V,300,10,303,1000,40000,0.0,1320.0,0.0,0,38680,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6302150465353968,0.6094179499997288,0.6884000000000013,38680,0.6354570976829833,10000,10000,0.4751958205871878,9920,0.4829415745509487,0.6324278557681632,0.3675721442318368,0.08,0.0077457539637609,59.65377087665139,0.0,59.97238064498112,300.00000000000034,nan,nan,nan,
Static-V,300,10,404,1000,40000,0.0,1358.0,0.0,0,38642,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6301773381292243,0.6087828174997372,0.6884000000000013,38642,0.6352942040180485,10000,10000,0.4726448729178584,9900,0.4832794260254655,0.6216782512701273,0.3783217487298727,0.0899,0.010634553107607,59.649130184873,0.0,59.97568778226557,300.00000000000034,nan,nan,nan,
Static-V,300,10,505,1000,40000,0.0,1480.0,0.0,0,38520,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6307179646933887,0.6073813999997334,0.6884000000000013,38520,0.6326934452330566,10000,10000,0.4787912993679428,9900,0.4871094359685992,0.6377795477450597,0.3622204522549402,0.082,0.0083181366006563,59.67353485004392,0.0,59.97300779433831,300.00000000000034,nan,nan,nan,
Static-V,300,10,606,1000,40000,0.0,1440.0,0.0,0,38560,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6304044605806461,0.6077098999997429,0.6884000000000013,38560,0.63427683795616,10000,10000,0.4739606777574369,9900,0.4825191726211618,0.6328023184208507,0.3671976815791493,0.084,0.0085584948637248,59.6646793983183,0.0,59.98462743495744,300.00000000000034,nan,nan,nan,
Static-V,300,10,707,1000,40000,0.0,1300.0,0.0,0,38700,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6301947286818934,0.6097133999997318,0.6884000000000013,38700,0.6362461380063439,10000,10000,0.4758302629938696,9900,0.4850570427365941,0.6361025847979044,0.3638974152020956,0.082,0.0092267797427245,59.667685051038525,0.0,59.98166232729156,300.00000000000034,nan,nan,nan,
Static-V,300,10,808,1000,40000,0.0,1400.0,0.0,0,38600,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6304057512950617,0.6083415499997346,0.6884000000000013,38600,0.6350714507328263,10000,10000,0.4758925787958196,9880,0.485416887714877,0.6364875980161969,0.3635124019838031,0.086,0.0095243089190573,59.67325577510569,0.0,59.97840558435208,299.99910000000034,nan,nan,nan,
Static-V,300,10,909,1000,40000,0.0,1460.0,0.0,0,38540,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.630594758691991,0.6075780499997333,0.6884000000000013,38540,0.6338260348516501,10000,10000,0.4780575373779448,9900,0.4888281966902623,0.6349126788207534,0.3650873211792466,0.08,0.0107706593123175,59.65825441379906,0.0,59.96349605407044,300.00000000000034,nan,nan,nan,
Static-V,300,10,1010,1000,40000,0.0,1300.0,0.0,0,38700,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,2.0,False,0.0,0.0,0.0,0.0,0.6302113178291717,0.6097294499997236,0.6884000000000013,38700,0.6349262386423564,10000,10000,0.4815458377436987,9900,0.4899370028243865,0.6336470230796095,0.3663529769203905,0.08,0.0083911650806878,59.63535625778261,0.0,59.98379601183924,300.00000000000034,nan,nan,nan,
ESATD-L3,100,4,101,1000,16000,nan,nan,nan,0,9889,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,nan,nan,periodic,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6441000000000697,0.3175815562500343,0.6440999999999828,7889,0.3737058661007995,4000,4000,0.333089587098005,3368,0.473933779069109,0.3310652914334105,0.6689347085665894,0.30825,0.140844191971104,39.530506543429546,0.0,43.87160139681859,100.01862317290797,6111.0,ESATD-L3,False,
ESATD-L3,100,4,202,1000,16000,nan,nan,nan,0,9889,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,nan,nan,periodic,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6441000000000697,0.3175815562500343,0.6440999999999828,7889,0.3714353406597043,4000,4000,0.3251472863927832,3364,0.4747073203592768,0.3290984352109961,0.670901564789004,0.31325,0.1495600339664936,39.530506543429546,0.0,43.87160139681859,100.01862317290797,6111.0,ESATD-L3,False,
ESATD-L3,100,4,303,1000,16000,nan,nan,nan,0,9889,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,nan,nan,periodic,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6441000000000697,0.3175815562500343,0.6440999999999828,7889,0.3729716761599635,4000,4000,0.3284841457681532,3389,0.4729611649993471,0.330066583547992,0.669933416452008,0.3055,0.1444770192311939,39.530506543429546,0.0,43.87160139681859,100.01862317290797,6111.0,ESATD-L3,False,
ESATD-L3,100,4,404,1000,16000,nan,nan,nan,0,9889,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,nan,nan,periodic,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6441000000000697,0.3175815562500343,0.6440999999999828,7889,0.3738751131625996,4000,4000,0.3216159353405717,3364,0.4681074024483689,0.3143227080895061,0.6856772919104939,0.31675,0.1464914671077972,39.530506543429546,0.0,43.87160139681859,100.01862317290797,6111.0,ESATD-L3,False,
ESATD-L3,100,4,505,1000,16000,nan,nan,nan,0,9889,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,nan,nan,periodic,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6441000000000697,0.3175815562500343,0.6440999999999828,7889,0.3729327564477074,4000,4000,0.3270293715335218,3401,0.4685868184694966,0.3278699434250647,0.6721300565749353,0.3,0.1415574469359747,39.530506543429546,0.0,43.87160139681859,100.01862317290797,6111.0,ESATD-L3,False,
ESATD-L3,100,4,606,1000,16000,nan,nan,nan,0,9889,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,nan,nan,periodic,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6441000000000697,0.3175815562500343,0.6440999999999828,7889,0.3733491357424093,4000,4000,0.3163047554649218,3406,0.4567365420383114,0.2988318504430949,0.7011681495569051,0.3075,0.1404317865733896,39.530506543429546,0.0,43.87160139681859,100.01862317290797,6111.0,ESATD-L3,False,
ESATD-L3,100,4,707,1000,16000,nan,nan,nan,0,9889,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,nan,nan,periodic,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6441000000000697,0.3175815562500343,0.6440999999999828,7889,0.3720578398066844,4000,4000,0.3223332942710833,3329,0.47133671880625,0.3198717286137356,0.6801282713862644,0.31125,0.1490034245351666,39.530506543429546,0.0,43.87160139681859,100.01862317290797,6111.0,ESATD-L3,False,
