configuration,mandatory_count,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,period_ms,lines,epochs,seed,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,plant_thermal_response_factor,plant_ambient_c,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,optional_region_on_time_coverage,defect_region_mandatory_coverage,defect_region_on_time_coverage,all_defect_regions_on_time_image_rate,any_defect_region_on_time_image_rate,defect_positive_regions,defective_images_for_coverage
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,313d50dc31b8a3a59ba93e15a305dfe4e44029013a6114a7978728337a48ff41,100,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.19874407594190527,1816,0.47464751274829214,0.2316986633175215,0.7683013366824785,0.61,0.27590343680638685,1.0,1.0,0.3706293706293706,0.312,0.416,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,98c9f691ed88f11ed010b2d1d9ac56de0135dcced6e8e221505923dc4e87d83e,100,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.20006253147157002,1792,0.4877088066084944,0.23010470364821248,0.7698952963517876,0.614,0.2876462751369244,1.0,1.0,0.3546453546453546,0.31,0.422,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,4815cd80ceabb16a97c3dcc1d7079c3aca435ab09c1babce71085e7def5fc127,100,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.20421988562729457,1840,0.475792444136306,0.23424596550080443,0.7657540344991955,0.6,0.2715725585090114,1.0,1.0,0.3826173826173826,0.328,0.438,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,338e8e4327ea1647dd127322117f8c2e89f654a63c0b5f116d2f3f530d539c62,100,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.1782464968733624,1800,0.4308492396669948,0.2019434306697194,0.7980565693302806,0.636,0.2526027427936324,1.0,1.0,0.35564435564435565,0.312,0.408,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,c71f2ac5f9e65bcb0265ec060775fa28f99b662013948a60ef616345aea1c61e,100,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.19506806746702474,1808,0.4748484715411027,0.22647308357012347,0.7735269164298766,0.59,0.279780404074078,1.0,1.0,0.36663336663336665,0.322,0.43,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,a8683438985b2ec6b670374093f5e0a09646dc2812c66490d255c5fe1d8fb570,100,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.1822708271206966,1824,0.442749318134159,0.18401587662300464,0.8159841233769953,0.614,0.26047849101346243,1.0,1.0,0.36163836163836166,0.306,0.422,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,390d6fd662d6aee71647b2455d5c5f736b7d868b3a5069820cbdf1f8513b9af5,100,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.18931929897498778,1768,0.47016014811163404,0.21680555085038794,0.7831944491496121,0.604,0.28084084913664625,1.0,1.0,0.36563436563436563,0.31,0.426,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,d990b0c0eeedd80751e9d87e7cca00e39301256b622121ea03c79ca54c7de008,100,4,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.19013362568509276,1848,0.4514536205674643,0.23722699484200982,0.7627730051579902,0.612,0.26131999488237156,1.0,1.0,0.3756243756243756,0.316,0.424,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,a6055450834ba923dcf24448e1a52a4810fef34f0f8e47623ff83a19f9498674,100,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.20390155292196502,1808,0.5046088857613668,0.23996816366828658,0.7600318363317135,0.59,0.30070733283940176,1.0,1.0,0.3756243756243756,0.306,0.426,8008,4000
HBTASP-Top4,4,16000,10000,0,0,0,6000,0,0,16000,16000,10000,0,0,6000,0,0.625,0.0,0.625,8896df18438a13a076c0e7115a90d41c665f67d7dd73c5b6eebedcf7777cf5e8,100,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.18709187527660026,1752,0.46035134048799553,0.23847591804551432,0.7615240819544857,0.626,0.27325946521139527,1.0,1.0,0.3676323676323676,0.306,0.406,8008,4000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,b74242d2d39d8d3388949d5cb2957eb86faf3d2542d43d9188b8ba9f200f1b51,100,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.13067503366669936,1816,0.47055850094473406,0.16282187845512133,0.8371781215448787,0.7393333333333333,0.3398834672780347,1.0,1.0,0.24875124875124874,0.21066666666666667,0.2793333333333333,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,c9f502df2ff2aff1540f5d3d06005a4ab12c94c4848a6be590d6698a476fa272,100,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.13164455318304408,1816,0.4734172151790688,0.1607463569020605,0.8392536430979395,0.7386666666666667,0.34177266199602474,1.0,1.0,0.24675324675324675,0.208,0.2826666666666667,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,283020fa34c480ea736c3201edc3cb4b11ff5530bf05bbf0d7388d26dd12de39,100,6,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.13278590053612596,1848,0.46747953719351754,0.16035546394147754,0.8396445360585225,0.7333333333333333,0.3346936366573916,1.0,1.0,0.2510822510822511,0.21066666666666667,0.2866666666666667,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,cfd66744d8535c7c1a9f24ee11da20f2007aabfa0621f8ffc631d60badaa4a58,100,6,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.12742778810745362,1820,0.45910639250742563,0.15514439122178655,0.8448556087782134,0.742,0.331678604399972,1.0,1.0,0.24608724608724608,0.20733333333333334,0.2786666666666667,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,81c0798b19c92d9b4ebaa51a565c3605357646bb262d5a04aacb4f8234a780d9,100,6,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.1286738871731278,1840,0.46511663335740416,0.15690095049331176,0.8430990495066882,0.7353333333333333,0.3364427461842764,1.0,1.0,0.24575424575424576,0.20666666666666667,0.2833333333333333,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,40f8e1198d5aa97f85acd897119bda4f814d627d4e8517ed306daf6ca626c4d1,100,6,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.12477991094868293,1808,0.45466915611063863,0.15423800421984157,0.8457619957801584,0.7446666666666667,0.3298892451619557,1.0,1.0,0.24442224442224442,0.20466666666666666,0.2773333333333333,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,020d6525abc880ff1fe73844b035dd8db16dd98b1b24a7719cba0d6fc6bca91a,100,6,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.1276237720388174,1788,0.4728471918430946,0.1533299137411583,0.8466700862588417,0.7373333333333333,0.3452234198042772,1.0,1.0,0.24375624375624375,0.20466666666666666,0.2813333333333333,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,d1089a56c09c2ca0e833a0212e0e7bf77db7fb3bf3e240700dc6e03ab0bc9c17,100,6,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.12982606699584767,1820,0.47043262084813997,0.1608877729467727,0.8391122270532273,0.74,0.3406065538522923,1.0,1.0,0.24575424575424576,0.204,0.28,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,b3021a0a63031a454ba241c5925c1f8dc0ca0a7341448860a639c9a5c441f3a7,100,6,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.129370205454365,1808,0.47862961818056127,0.1603073544613355,0.8396926455386645,0.7333333333333333,0.34925941272619626,1.0,1.0,0.2450882450882451,0.204,0.284,12012,6000
HBTASP-Top4,4,24000,18000,0,0,0,6000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,cd58146770792dcfe8b83fd464ad2ab6d3b368fc780625e316a6cea8fc1b45a6,100,6,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.12922816351012706,1824,0.46577872971389483,0.16103880539242704,0.838961194607573,0.738,0.3365505662037678,1.0,1.0,0.25041625041625043,0.20666666666666667,0.2826666666666667,12012,6000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,63b4b67b4cf29b0b5b2b80d746504be90dc0e56dedc9bba0b45346d39db253a1,100,8,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.09937203797095262,1816,0.4746475127482923,0.11584933165876075,0.8841506683412392,0.805,0.3752754747773397,1.0,1.0,0.1853146853146853,0.156,0.208,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,65ec92c3b8d1f4bcfb75cd342167cbc64ca9000dc07ee3a7aa00897638c4d57f,100,8,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.10003126573578504,1792,0.4877088066084948,0.11505235182410624,0.8849476481758938,0.807,0.3876775408727098,1.0,1.0,0.1773226773226773,0.155,0.211,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,433935f68658ca83ba5d291339ab36fc5494423afbd3ecb43bfd0b4bb7a8f5f9,100,8,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.10210994281364735,1840,0.4757924441363062,0.11712298275040221,0.8828770172495978,0.8,0.3736825013226589,1.0,1.0,0.1913086913086913,0.164,0.219,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,47fa8db6a1f45a26ff140bae85d22ea76fdaa0fd57f9b70a809e815a0e18628f,100,8,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.08912324843668125,1800,0.4308492396669955,0.1009717153348597,0.8990282846651403,0.818,0.3417259912303143,1.0,1.0,0.17782217782217782,0.156,0.204,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,22fac114bacf475be72be75cd66d146e0836dd73faa85016ff867cd31839541f,100,8,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.09753403373351231,1808,0.47484847154110255,0.11323654178506173,0.8867634582149383,0.795,0.3773144378075902,1.0,1.0,0.18331668331668333,0.161,0.215,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,3c717e092ddbc306d8831c655926500155cdf9a3097f7e4d626922aa68a93397,100,8,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.09113541356034821,1824,0.4427493181341591,0.09200793831150232,0.9079920616884977,0.807,0.35161390457381086,1.0,1.0,0.18081918081918083,0.153,0.211,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,82e7ae7e1352c67cdfc0f88c50aa613d741714d48677e25e29279657a03530bf,100,8,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.09465964948749378,1768,0.4701601481116336,0.10840277542519397,0.8915972245748061,0.802,0.3755004986241398,1.0,1.0,0.18281718281718282,0.155,0.213,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,aadfa9a0f66343f7213fde38ac2972f4d2aaaa9372d9d57c2cffc5c0431124b1,100,8,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.0950668128425464,1848,0.45145362056746446,0.11861349742100491,0.8813865025789951,0.806,0.35638680772491804,1.0,1.0,0.1878121878121878,0.158,0.212,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,36917be2b6178eb5118deca0cc17be4e502942bf09396ecba5520ea0c225319b,100,8,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.10195077646098241,1808,0.5046088857613666,0.11998408183414329,0.8800159181658567,0.795,0.40265810930038426,1.0,1.0,0.1878121878121878,0.153,0.213,16016,8000
HBTASP-Top4,4,32000,26000,0,0,0,6000,0,0,32000,32000,26000,0,0,6000,0,0.8125,0.0,0.8125,e7e95fe0a3c9d82e97a4938e019a8f25ba231547da5800d6c70280939458e412,100,8,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.09354593763830005,1752,0.4603513404879957,0.11923795902275716,0.8807620409772429,0.813,0.36680540284969565,1.0,1.0,0.1838161838161838,0.153,0.203,16016,8000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,64d74f5f8b5b0522de527849df4dff7a612fd74a4b744aef528677227872d9fa,100,10,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.08183755805045062,1780,0.48986168918154843,0.08667561651364637,0.9133243834863536,0.842,0.4080241311310978,1.0,1.0,0.15484515484515485,0.13,0.168,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,13bc4eea9d8cf02fe665ff1dcd4fe8512f8de0504910b4ffbdc88605e6e39e30,100,10,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.08371027867052039,1780,0.4968739859761766,0.13319990164894624,0.8668000983510538,0.846,0.4131637073056562,1.0,1.0,0.14985014985014986,0.128,0.166,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,8da6da46c646577c4af90234b48742c318e0eac374e386e410f5f699a6104f0f,100,10,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.07265188846930785,1820,0.41785919905614693,0.08569614486454104,0.914303855135459,0.852,0.34520731058683907,1.0,1.0,0.14385614385614387,0.132,0.166,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,390befc848aa6ad0a3e07b781025a9ad8d14fa0de416441bd254438c09ab35f7,100,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.07448636558438948,1780,0.46981528354675406,0.08772885969569366,0.9122711403043063,0.84,0.3953289179623646,1.0,1.0,0.15084915084915085,0.126,0.168,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,3aa07821d7a3e4713391127716bbef0cf656e01a357a7506584c87d3bdde5796,100,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.07957459947240283,1880,0.4702222827361332,0.10127446711195,0.89872553288805,0.834,0.39064768326373034,1.0,1.0,0.14885114885114886,0.126,0.176,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,1fb2eac13bf22fd95a386b707771b5a617f623ad2fb85c9b341be14c6a661e88,100,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.07824464329715378,1860,0.44543652680114737,0.09496605314303411,0.9050339468569659,0.842,0.36719188350399357,1.0,1.0,0.15484515484515485,0.134,0.174,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,860a6ff243cc61fc2c421f135dbd6fa78915b5c1dcc22c5a85a3995f8743db0d,100,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.08713858284745683,1820,0.5170132950585489,0.1103563610143083,0.8896436389856917,0.832,0.429874712211092,1.0,1.0,0.15684315684315683,0.13,0.17,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,2f78c3761520c5fbc56f1e3ff36efacb6b0dd87d00841d7cf6f2651a9df15fe2,100,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.07955058112799204,1800,0.4844558099537598,0.09821117632954231,0.9017888236704577,0.856,0.40490522882576774,1.0,1.0,0.14385614385614387,0.122,0.162,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,e415f90842e57c9a6f95ae4ee2d182dc8de7fdbe44dbf83ddc49e00b6e915520,100,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.08524014712998554,1860,0.5024998942674729,0.0920497284424538,0.9079502715575463,0.836,0.41725974713748737,1.0,1.0,0.14185814185814186,0.126,0.174,20020,10000
HBTASP-Top4,4,40000,34000,0,0,0,6000,0,0,40000,40000,34000,0,0,6000,0,0.85,0.0,0.85,789b63eda572b1c836a32f28e79ee16247e4105ac820e53b91412cb4e76a154b,100,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.08452266668700577,1880,0.4764726658780499,0.09789968736531028,0.9021003126346897,0.836,0.3919499991910441,1.0,1.0,0.14485514485514486,0.116,0.172,20020,10000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,06a4e967d8820c7bc5346f3c379946412540988106f1eef2f489735dc1ea8549,150,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.31522031998771277,2792,0.4762276398882979,0.4058265168849026,0.5941734831150973,0.374,0.16100731990058514,1.0,1.0,0.6313686313686314,0.562,0.672,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,d9c6554e6a1624d4571143db76b6a5bd02e05b2506b3253538ad4f2888592014,150,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.31583476493565893,2840,0.47642456720249143,0.38174913705852376,0.6182508629414762,0.378,0.1605898022668325,1.0,1.0,0.6133866133866134,0.558,0.686,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,3437ab4e49b5133a89f9d72dc09c0012001203900f15ead1a5a7c3116f62d129,150,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.31761880353644434,2832,0.47992764984763703,0.37881814047764883,0.6211818595223512,0.378,0.1623088463111927,1.0,1.0,0.6123876123876124,0.562,0.672,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,0eecb416ab20b9d3399f6ba750d5e4f06e3ed92ed769f656883a818e0883d211,150,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.3189710441235414,2808,0.48659656242880683,0.3782057131147899,0.6217942868852101,0.374,0.16762551830526545,1.0,1.0,0.6083916083916084,0.552,0.68,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,6f0de9555a327d24830de18dd3382bd0d5388a9d5101ec922f47f269924f1968,150,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.31174538076162334,2800,0.4696051728559924,0.39241411035941076,0.6075858896405892,0.38,0.15785979209436907,1.0,1.0,0.6133866133866134,0.56,0.678,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,ad74a081d84dce7dc11b210435341e2c5ec82cf10255294b50d9fe117e1ab865,150,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.3204001230000977,2848,0.47808680430194633,0.3664829631856971,0.6335170368143028,0.364,0.15768668130184865,1.0,1.0,0.6273726273726273,0.568,0.686,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,2e3d4ab3d0b7d36aeb20f3858afaeff8b53360d27b355faf46799188ef3a744e,150,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.3181038547590961,2856,0.4698831725681789,0.40747512518699436,0.5925248748130056,0.366,0.15177931780908283,1.0,1.0,0.6213786213786214,0.56,0.674,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,eb6bd27eff8601503d918874522fbf460dee31b2e00d7d9cd0fe7857ab8515c7,150,4,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.311760350698251,2800,0.46914588778681643,0.40036643433167235,0.5996335656683276,0.388,0.15738553708856545,1.0,1.0,0.6203796203796204,0.552,0.662,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,4088581b230bfc4b377144bb65dda935b79791356395e7042123ca9817ebc570,150,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.32468867249493194,2840,0.4806902542335093,0.4019722633872871,0.5980277366127129,0.366,0.15600158173857737,1.0,1.0,0.6223776223776224,0.572,0.678,8008,4000
HBTASP-Top4,4,16000,6000,0,0,0,10000,0,0,16000,16000,6000,0,0,10000,0,0.375,0.0,0.375,3064c56c9df23713aabfd5022ce2e0f28804bb64dda1aa5ac8406caee81c762c,150,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.31530335129502485,2840,0.4741884228674716,0.3861694943418883,0.6138305056581117,0.366,0.15888507157244675,1.0,1.0,0.6223776223776224,0.566,0.688,8008,4000
HBTASP-Top4,4,24000,14000,0,0,0,10000,0,0,24000,24000,14000,0,0,10000,0,0.5833333333333334,0.0,0.5833333333333334,3e771e6b9a70c8b80e24213ee2ff869352f68507c95417b9d98ca22006d5b240,150,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.21204319675943165,2828,0.4785179014550581,0.2635834067408168,0.7364165932591832,0.5793333333333334,0.2664747046956265,1.0,1.0,0.4175824175824176,0.36933333333333335,0.4533333333333333,12012,6000
HBTASP-Top4,4,24000,14000,0,0,0,10000,0,0,24000,24000,14000,0,0,10000,0,0.5833333333333334,0.0,0.5833333333333334,4a832f4146a9b02c3a9b213e0b9c96d871c83954007ae03a97e84c52e6d92a60,150,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.2093243364330615,2828,0.47297070558882576,0.26119474769764817,0.7388052523023518,0.582,0.2636463691557642,1.0,1.0,0.4115884115884116,0.372,0.45,12012,6000
